Experiment	Oscilloscope	
6.7699993E-1	-7.0026942E-8
6.7799997E-1	-7.0026729E-8
6.7899996E-1	-7.0027063E-8
6.7999995E-1	-7.0027312E-8
6.8099993E-1	-7.0027347E-8
6.8199998E-1	-7.0027298E-8
6.8299997E-1	-7.0027205E-8
6.8399996E-1	-7.0027390E-8
6.8499994E-1	-7.0027312E-8
6.8599993E-1	-7.0026950E-8
6.8699998E-1	-7.0027021E-8
6.8799996E-1	-7.0027127E-8
6.8899995E-1	-7.0026928E-8
6.8999994E-1	-7.0027042E-8
6.9099993E-1	-7.0027156E-8
6.9199997E-1	-7.0027042E-8
6.9299996E-1	-7.0027241E-8
6.9399995E-1	-7.0026985E-8
6.9499993E-1	-7.0026978E-8
6.9599998E-1	-7.0027063E-8
6.9699997E-1	-7.0027021E-8
6.9799995E-1	-7.0027163E-8
6.9899994E-1	-7.0027404E-8
6.9999993E-1	-7.0027262E-8
7.0099998E-1	-7.0027141E-8
7.0199996E-1	-7.0026964E-8
7.0299995E-1	-7.0027056E-8
7.0399994E-1	-7.0027156E-8
7.0499992E-1	-7.0027291E-8
7.0599997E-1	-7.0027468E-8
7.0699996E-1	-7.0027284E-8
7.0799994E-1	-7.0027141E-8
7.0899993E-1	-7.0026992E-8
7.0999998E-1	-7.0026715E-8
7.1099997E-1	-7.0026886E-8
7.1199995E-1	-7.0026942E-8
7.1299994E-1	-7.0027127E-8
7.1399993E-1	-7.0027184E-8
7.1499997E-1	-7.0026857E-8
7.1599996E-1	-7.0026630E-8
7.1699995E-1	-7.0026715E-8
7.1799994E-1	-7.0026623E-8
7.1899992E-1	-7.0027021E-8
7.1999997E-1	-7.0027227E-8
7.2099996E-1	-7.0027141E-8
7.2199994E-1	-7.0027056E-8
7.2299993E-1	-7.0027028E-8
7.2399998E-1	-7.0026985E-8
7.2499996E-1	-7.0026900E-8
7.2599995E-1	-7.0026687E-8
7.2699994E-1	-7.0026857E-8
7.2799993E-1	-7.0027085E-8
7.2899997E-1	-7.0026900E-8
7.2999996E-1	-7.0026815E-8
7.3099995E-1	-7.0026914E-8
7.3199993E-1	-7.0026992E-8
7.3299992E-1	-7.0027149E-8
7.3399997E-1	-7.0027227E-8
7.3499995E-1	-7.0027276E-8
7.3599994E-1	-7.0027369E-8
7.3699993E-1	-7.0027127E-8
7.3799998E-1	-7.0026879E-8
7.3899996E-1	-7.0026836E-8
7.3999995E-1	-7.0026871E-8
7.4099994E-1	-7.0027049E-8
7.4199992E-1	-7.0027085E-8
7.4299997E-1	-7.0027042E-8
7.4399996E-1	-7.0026957E-8
7.4499995E-1	-7.0026680E-8
7.4599993E-1	-7.0026800E-8
7.4699992E-1	-7.0026829E-8
7.4799997E-1	-7.0026942E-8
7.4899995E-1	-7.0027156E-8
7.4999994E-1	-7.0026999E-8
7.5099993E-1	-7.0026950E-8
7.5199997E-1	-7.0026942E-8
7.5299996E-1	-7.0026942E-8
7.5399995E-1	-7.0026978E-8
7.5499994E-1	-7.0026829E-8
7.5599992E-1	-7.0026573E-8
7.5699997E-1	-7.0026644E-8
7.5799996E-1	-7.0026566E-8
7.5899994E-1	-7.0026474E-8
7.5999993E-1	-7.0026772E-8
7.6099992E-1	-7.0026857E-8
7.6199996E-1	-7.0026758E-8
7.6299995E-1	-7.0026758E-8
7.6399994E-1	-7.0026701E-8
7.6499993E-1	-7.0026985E-8
7.6599997E-1	-7.0027014E-8
7.6699996E-1	-7.0026807E-8
7.6799995E-1	-7.0027056E-8
7.6899993E-1	-7.0026729E-8
7.6999992E-1	-7.0026708E-8
7.7099997E-1	-7.0026893E-8
7.7199996E-1	-7.0026942E-8
7.7299994E-1	-7.0026971E-8
7.7399993E-1	-7.0026950E-8
7.7499998E-1	-7.0026879E-8
7.7599996E-1	-7.0027056E-8
7.7699995E-1	-7.0027141E-8
7.7799994E-1	-7.0027056E-8
7.7899992E-1	-7.0027156E-8
7.7999997E-1	-7.0027163E-8
7.8099996E-1	-7.0027021E-8
7.8199995E-1	-7.0027170E-8
7.8299993E-1	-7.0027482E-8
7.8399992E-1	-7.0027355E-8
7.8499997E-1	-7.0027312E-8
7.8599995E-1	-7.0027355E-8
7.8699994E-1	-7.0027376E-8
7.8799993E-1	-7.0027518E-8
7.8899997E-1	-7.0027411E-8
7.8999996E-1	-7.0027184E-8
7.9099995E-1	-7.0027141E-8
7.9199994E-1	-7.0027028E-8
7.9299992E-1	-7.0026843E-8
7.9399997E-1	-7.0027241E-8
7.9499996E-1	-7.0027454E-8
7.9599994E-1	-7.0027170E-8
7.9699993E-1	-7.0027085E-8
7.9799992E-1	-7.0027099E-8
7.9899997E-1	-7.0026886E-8
7.9999995E-1	-7.0027191E-8
8.0099994E-1	-7.0027227E-8
8.0199993E-1	-7.0027085E-8
8.0299997E-1	-7.0027241E-8
8.0399996E-1	-7.0027227E-8
8.0499995E-1	-7.0027241E-8
8.0599993E-1	-7.0027426E-8
8.0699992E-1	-7.0027269E-8
8.0799997E-1	-7.0027149E-8
8.0899996E-1	-7.0027134E-8
8.0999994E-1	-7.0026935E-8
8.1099993E-1	-7.0027298E-8
8.1199992E-1	-7.0027298E-8
8.1299996E-1	-7.0027063E-8
8.1399995E-1	-7.0026957E-8
8.1499994E-1	-7.0027113E-8
8.1599993E-1	-7.0027113E-8
8.1699997E-1	-7.0026928E-8
8.1799996E-1	-7.0027085E-8
8.1899995E-1	-7.0027298E-8
8.1999993E-1	-7.0027440E-8
8.2099992E-1	-7.0027347E-8
8.2199997E-1	-7.0027127E-8
8.2299995E-1	-7.0027141E-8
8.2399994E-1	-7.0027170E-8
8.2499993E-1	-7.0027355E-8
8.2599992E-1	-7.0027177E-8
8.2699996E-1	-7.0027284E-8
8.2799995E-1	-7.0027632E-8
8.2899994E-1	-7.0027568E-8
8.2999992E-1	-7.0027568E-8
8.3099997E-1	-7.0027411E-8
8.3199996E-1	-7.0026978E-8
8.3299994E-1	-7.0026942E-8
8.3399993E-1	-7.0027085E-8
8.3499992E-1	-7.0027085E-8
8.3599997E-1	-7.0027269E-8
8.3699995E-1	-7.0027440E-8
8.3799994E-1	-7.0027333E-8
8.3899993E-1	-7.0027227E-8
8.3999991E-1	-7.0027326E-8
8.4099996E-1	-7.0027724E-8
8.4199995E-1	-7.0027653E-8
8.4299994E-1	-7.0027383E-8
8.4399992E-1	-7.0027355E-8
8.4499997E-1	-7.0027312E-8
8.4599996E-1	-7.0027411E-8
8.4699994E-1	-7.0027326E-8
8.4799993E-1	-7.0027497E-8
8.4899992E-1	-7.0027653E-8
8.4999996E-1	-7.0027539E-8
8.5099995E-1	-7.0027511E-8
8.5199994E-1	-7.0027575E-8
8.5299993E-1	-7.0027525E-8
8.5399991E-1	-7.0027625E-8
8.5499996E-1	-7.0027539E-8
8.5599995E-1	-7.0027568E-8
8.5699993E-1	-7.0027696E-8
8.5799992E-1	-7.0027454E-8
8.5899997E-1	-7.0027454E-8
8.5999995E-1	-7.0027625E-8
8.6099994E-1	-7.0027589E-8
8.6199993E-1	-7.0027852E-8
8.6299992E-1	-7.0027504E-8
8.6399996E-1	-7.0027546E-8
8.6499995E-1	-7.0027767E-8
8.6599994E-1	-7.0027667E-8
8.6699992E-1	-7.0027497E-8
8.6799991E-1	-7.0027681E-8
8.6899996E-1	-7.0027575E-8
8.6999995E-1	-7.0027554E-8
8.7099993E-1	-7.0027667E-8
8.7199992E-1	-7.0027482E-8
8.7299997E-1	-7.0027397E-8
8.7399995E-1	-7.0027326E-8
8.7499994E-1	-7.0027284E-8
8.7599993E-1	-7.0027525E-8
8.7699991E-1	-7.0027610E-8
8.7799996E-1	-7.0027113E-8
8.7899995E-1	-7.0027099E-8
8.7999994E-1	-7.0027014E-8
8.8099992E-1	-7.0027198E-8
8.8199991E-1	-7.0027284E-8
8.8299996E-1	-7.0027347E-8
8.8399994E-1	-7.0027369E-8
8.8499993E-1	-7.0027035E-8
8.8599992E-1	-7.0027085E-8
8.8699996E-1	-7.0027255E-8
8.8799995E-1	-7.0027440E-8
8.8899994E-1	-7.0027518E-8
8.8999993E-1	-7.0027184E-8
8.9099991E-1	-7.0026900E-8
8.9199996E-1	-7.0026957E-8
8.9299995E-1	-7.0026964E-8
8.9399993E-1	-7.0027085E-8
8.9499992E-1	-7.0027383E-8
8.9599991E-1	-7.0027426E-8
8.9699996E-1	-7.0027426E-8
8.9799994E-1	-7.0027170E-8
8.9899993E-1	-7.0026786E-8
8.9999992E-1	-7.0027120E-8
9.0099996E-1	-7.0027042E-8
9.0199995E-1	-7.0026999E-8
9.0299994E-1	-7.0027284E-8
9.0399992E-1	-7.0027461E-8
9.0499991E-1	-7.0027554E-8
9.0599996E-1	-7.0027426E-8
9.0699995E-1	-7.0027298E-8
9.0799993E-1	-7.0027589E-8
9.0899992E-1	-7.0027383E-8
9.0999997E-1	-7.0027156E-8
9.1099995E-1	-7.0027355E-8
9.1199994E-1	-7.0027149E-8
9.1299993E-1	-7.0027070E-8
9.1399992E-1	-7.0027042E-8
9.1499996E-1	-7.0027014E-8
9.1599995E-1	-7.0027205E-8
9.1699994E-1	-7.0027355E-8
9.1799992E-1	-7.0027298E-8
9.1899991E-1	-7.0027681E-8
9.1999996E-1	-7.0027596E-8
9.2099994E-1	-7.0027539E-8
9.2199993E-1	-7.0027490E-8
9.2299992E-1	-7.0027127E-8
9.2399997E-1	-7.0027141E-8
9.2499995E-1	-7.0027212E-8
9.2599994E-1	-7.0027170E-8
9.2699993E-1	-7.0027014E-8
9.2799991E-1	-7.0027056E-8
9.2899996E-1	-7.0027291E-8
9.2999995E-1	-7.0027383E-8
9.3099993E-1	-7.0027284E-8
9.3199992E-1	-7.0027276E-8
9.3299991E-1	-7.0027077E-8
9.3399996E-1	-7.0027184E-8
9.3499994E-1	-7.0027141E-8
9.3599993E-1	-7.0027141E-8
9.3699992E-1	-7.0027099E-8
9.3799996E-1	-7.0027070E-8
9.3899995E-1	-7.0026900E-8
9.3999994E-1	-7.0027127E-8
9.4099993E-1	-7.0027127E-8
9.4199991E-1	-7.0027106E-8
9.4299996E-1	-7.0027340E-8
9.4399995E-1	-7.0026950E-8
9.4499993E-1	-7.0026871E-8
9.4599992E-1	-7.0027028E-8
9.4699991E-1	-7.0026935E-8
9.4799995E-1	-7.0027255E-8
9.4899994E-1	-7.0027156E-8
9.4999993E-1	-7.0026957E-8
9.5099992E-1	-7.0027134E-8
9.5199996E-1	-7.0027099E-8
9.5299995E-1	-7.0026914E-8
9.5399994E-1	-7.0026900E-8
9.5499992E-1	-7.0026573E-8
9.5599991E-1	-7.0026914E-8
9.5699996E-1	-7.0027120E-8
9.5799994E-1	-7.0027127E-8
9.5899993E-1	-7.0027141E-8
9.5999992E-1	-7.0027042E-8
9.6099991E-1	-7.0026971E-8
9.6199995E-1	-7.0027070E-8
9.6299994E-1	-7.0027070E-8
9.6399993E-1	-7.0026999E-8
9.6499991E-1	-7.0026921E-8
9.6599996E-1	-7.0026843E-8
9.6699995E-1	-7.0026779E-8
9.6799994E-1	-7.0026857E-8
9.6899992E-1	-7.0026786E-8
9.6999991E-1	-7.0027156E-8
9.7099996E-1	-7.0027099E-8
9.7199994E-1	-7.0027099E-8
9.7299993E-1	-7.0026942E-8
9.7399992E-1	-7.0026587E-8
9.7499990E-1	-7.0026651E-8
9.7599995E-1	-7.0026672E-8
9.7699994E-1	-7.0026942E-8
9.7799993E-1	-7.0027340E-8
9.7899991E-1	-7.0027482E-8
9.7999996E-1	-7.0027383E-8
9.8099995E-1	-7.0027191E-8
9.8199993E-1	-7.0027014E-8
9.8299992E-1	-7.0026950E-8
9.8399991E-1	-7.0026715E-8
9.8499995E-1	-7.0026474E-8
9.8599994E-1	-7.0026516E-8
9.8699993E-1	-7.0026672E-8
9.8799992E-1	-7.0026836E-8
9.8899990E-1	-7.0026907E-8
9.8999995E-1	-7.0026729E-8
9.9099994E-1	-7.0026857E-8
9.9199992E-1	-7.0026800E-8
9.9299991E-1	-7.0026957E-8
9.9399996E-1	-7.0026999E-8
9.9499995E-1	-7.0026672E-8
9.9599993E-1	-7.0026566E-8
9.9699992E-1	-7.0026971E-8
9.9799991E-1	-7.0027042E-8
9.9899995E-1	-7.0027198E-8
9.9999994E-1	-7.0027113E-8
1.0009999E+0	-7.0026964E-8
1.0020000E+0	-7.0027049E-8
1.0029999E+0	-7.0026957E-8
1.0039999E+0	-7.0027149E-8
1.0049999E+0	-7.0027298E-8
1.0059999E+0	-7.0027184E-8
1.0070000E+0	-7.0026957E-8
1.0079999E+0	-7.0027170E-8
1.0089999E+0	-7.0027241E-8
1.0099999E+0	-7.0027120E-8
1.0109999E+0	-7.0027099E-8
1.0120000E+0	-7.0027177E-8
1.0129999E+0	-7.0026971E-8
1.0139999E+0	-7.0026836E-8
1.0150000E+0	-7.0026900E-8
1.0159999E+0	-7.0026758E-8
1.0170000E+0	-7.0026843E-8
1.0179999E+0	-7.0026900E-8
1.0189999E+0	-7.0027014E-8
1.0200000E+0	-7.0027099E-8
1.0209999E+0	-7.0027070E-8
1.0220000E+0	-7.0027049E-8
1.0229999E+0	-7.0027248E-8
1.0239999E+0	-7.0027284E-8
1.0250000E+0	-7.0027077E-8
1.0259999E+0	-7.0026992E-8
1.0270000E+0	-7.0026886E-8
1.0279999E+0	-7.0026886E-8
1.0289999E+0	-7.0027070E-8
1.0300000E+0	-7.0027141E-8
1.0309999E+0	-7.0026942E-8
1.0319999E+0	-7.0026736E-8
1.0329999E+0	-7.0026751E-8
1.0339999E+0	-7.0026772E-8
1.0350000E+0	-7.0026729E-8
1.0359999E+0	-7.0026857E-8
1.0369999E+0	-7.0027035E-8
1.0380000E+0	-7.0027070E-8
1.0389999E+0	-7.0027106E-8
1.0400000E+0	-7.0027234E-8
1.0409999E+0	-7.0027021E-8
1.0419999E+0	-7.0027077E-8
1.0430000E+0	-7.0027312E-8
1.0439999E+0	-7.0027184E-8
1.0450000E+0	-7.0027255E-8
1.0459999E+0	-7.0027298E-8
1.0469999E+0	-7.0027120E-8
1.0480000E+0	-7.0027141E-8
1.0489999E+0	-7.0027042E-8
1.0500000E+0	-7.0027014E-8
1.0509999E+0	-7.0027298E-8
1.0519999E+0	-7.0027170E-8
1.0530000E+0	-7.0027191E-8
1.0539999E+0	-7.0026985E-8
1.0549999E+0	-7.0026744E-8
1.0559999E+0	-7.0026999E-8
1.0569999E+0	-7.0027241E-8
1.0580000E+0	-7.0027184E-8
1.0589999E+0	-7.0027340E-8
1.0599999E+0	-7.0027291E-8
1.0609999E+0	-7.0027085E-8
1.0619999E+0	-7.0027255E-8
1.0630000E+0	-7.0027227E-8
1.0639999E+0	-7.0027156E-8
1.0649999E+0	-7.0027227E-8
1.0660000E+0	-7.0026999E-8
1.0669999E+0	-7.0026935E-8
1.0680000E+0	-7.0027056E-8
1.0689999E+0	-7.0027127E-8
1.0699999E+0	-7.0027241E-8
1.0710000E+0	-7.0027355E-8
1.0719999E+0	-7.0027227E-8
1.0730000E+0	-7.0027355E-8
1.0739999E+0	-7.0027198E-8
1.0749999E+0	-7.0027198E-8
1.0760000E+0	-7.0027227E-8
1.0769999E+0	-7.0027248E-8
1.0779999E+0	-7.0027369E-8
1.0789999E+0	-7.0027497E-8
1.0799999E+0	-7.0027312E-8
1.0810000E+0	-7.0027134E-8
1.0819999E+0	-7.0027184E-8
1.0829999E+0	-7.0027326E-8
1.0839999E+0	-7.0027241E-8
1.0849999E+0	-7.0027347E-8
1.0860000E+0	-7.0027504E-8
1.0869999E+0	-7.0027397E-8
1.0879999E+0	-7.0027362E-8
1.0889999E+0	-7.0027355E-8
1.0899999E+0	-7.0027014E-8
1.0910000E+0	-7.0027369E-8
1.0919999E+0	-7.0027134E-8
1.0929999E+0	-7.0026999E-8
1.0940000E+0	-7.0027326E-8
1.0949999E+0	-7.0027070E-8
1.0960000E+0	-7.0027156E-8
1.0969999E+0	-7.0027312E-8
1.0979999E+0	-7.0027149E-8
1.0990000E+0	-7.0027369E-8
1.0999999E+0	-7.0027568E-8
1.1010000E+0	-7.0027028E-8
1.1019999E+0	-7.0027028E-8
1.1029999E+0	-7.0027085E-8
1.1040000E+0	-7.0027170E-8
1.1049999E+0	-7.0027340E-8
1.1059999E+0	-7.0027269E-8
1.1069999E+0	-7.0027070E-8
1.1079999E+0	-7.0027006E-8
1.1090000E+0	-7.0026957E-8
1.1099999E+0	-7.0027191E-8
1.1109999E+0	-7.0027397E-8
1.1119999E+0	-7.0027397E-8
1.1129999E+0	-7.0027447E-8
1.1140000E+0	-7.0027141E-8
1.1149999E+0	-7.0026964E-8
1.1159999E+0	-7.0027099E-8
1.1169999E+0	-7.0027113E-8
1.1179999E+0	-7.0027326E-8
1.1190000E+0	-7.0027276E-8
1.1199999E+0	-7.0027085E-8
1.1209999E+0	-7.0027497E-8
1.1220000E+0	-7.0027355E-8
1.1229999E+0	-7.0027319E-8
1.1240000E+0	-7.0027156E-8
1.1249999E+0	-7.0026992E-8
1.1259999E+0	-7.0027177E-8
1.1270000E+0	-7.0027461E-8
1.1279999E+0	-7.0027525E-8
1.1289999E+0	-7.0027497E-8
1.1299999E+0	-7.0027319E-8
1.1309999E+0	-7.0027141E-8
1.1320000E+0	-7.0026971E-8
1.1329999E+0	-7.0027120E-8
1.1339999E+0	-7.0027369E-8
1.1349999E+0	-7.0027262E-8
1.1359999E+0	-7.0026928E-8
1.1370000E+0	-7.0026815E-8
1.1379999E+0	-7.0026715E-8
1.1389999E+0	-7.0026999E-8
1.1399999E+0	-7.0027127E-8
1.1409999E+0	-7.0027326E-8
1.1420000E+0	-7.0027340E-8
1.1429999E+0	-7.0027056E-8
1.1439999E+0	-7.0027042E-8
1.1449999E+0	-7.0027497E-8
1.1459999E+0	-7.0027312E-8
1.1470000E+0	-7.0027113E-8
1.1479999E+0	-7.0027497E-8
1.1489999E+0	-7.0026886E-8
1.1500000E+0	-7.0026672E-8
1.1509999E+0	-7.0027056E-8
1.1520000E+0	-7.0027113E-8
1.1529999E+0	-7.0027262E-8
1.1539999E+0	-7.0027099E-8
1.1550000E+0	-7.0026736E-8
1.1559999E+0	-7.0026708E-8
1.1569999E+0	-7.0026722E-8
1.1579999E+0	-7.0026680E-8
1.1589999E+0	-7.0026815E-8
1.1600000E+0	-7.0027006E-8
1.1609999E+0	-7.0027028E-8
1.1619999E+0	-7.0027014E-8
1.1629999E+0	-7.0027056E-8
1.1639999E+0	-7.0027170E-8
1.1650000E+0	-7.0027170E-8
1.1659999E+0	-7.0027056E-8
1.1669999E+0	-7.0026893E-8
1.1679999E+0	-7.0026857E-8
1.1689999E+0	-7.0026985E-8
1.1700000E+0	-7.0026978E-8
1.1709999E+0	-7.0027099E-8
1.1719999E+0	-7.0027042E-8
1.1730000E+0	-7.0026836E-8
1.1739999E+0	-7.0026914E-8
1.1750000E+0	-7.0026900E-8
1.1759999E+0	-7.0026722E-8
1.1769999E+0	-7.0026857E-8
1.1780000E+0	-7.0026999E-8
1.1789999E+0	-7.0026942E-8
1.1799999E+0	-7.0027077E-8
1.1809999E+0	-7.0026985E-8
1.1819999E+0	-7.0026999E-8
1.1830000E+0	-7.0027141E-8
1.1839999E+0	-7.0026907E-8
1.1849999E+0	-7.0027170E-8
1.1859999E+0	-7.0027141E-8
1.1869999E+0	-7.0026928E-8
1.1880000E+0	-7.0027085E-8
1.1889999E+0	-7.0026957E-8
1.1899999E+0	-7.0026765E-8
1.1909999E+0	-7.0026758E-8
1.1919999E+0	-7.0027014E-8
1.1930000E+0	-7.0027255E-8
1.1939999E+0	-7.0027255E-8
1.1949999E+0	-7.0027255E-8
1.1959999E+0	-7.0027141E-8
1.1969999E+0	-7.0026886E-8
1.1980000E+0	-7.0026900E-8
1.1989999E+0	-7.0027156E-8
1.1999999E+0	-7.0027191E-8
1.2010000E+0	-7.0027170E-8
1.2019999E+0	-7.0027035E-8
1.2029999E+0	-7.0026964E-8
1.2039999E+0	-7.0027056E-8
1.2049999E+0	-7.0027198E-8
1.2060000E+0	-7.0027284E-8
1.2069999E+0	-7.0027333E-8
1.2079999E+0	-7.0027326E-8
1.2089999E+0	-7.0027234E-8
1.2099999E+0	-7.0027056E-8
1.2110000E+0	-7.0026957E-8
1.2119999E+0	-7.0026942E-8
1.2129999E+0	-7.0026800E-8
1.2139999E+0	-7.0027028E-8
1.2149999E+0	-7.0027205E-8
1.2160000E+0	-7.0027227E-8
1.2169999E+0	-7.0027070E-8
1.2179999E+0	-7.0026800E-8
1.2189999E+0	-7.0026928E-8
1.2199999E+0	-7.0027021E-8
1.2210000E+0	-7.0027141E-8
1.2219999E+0	-7.0027255E-8
1.2229999E+0	-7.0027099E-8
1.2239999E+0	-7.0026879E-8
1.2249999E+0	-7.0026942E-8
1.2260000E+0	-7.0027056E-8
1.2269999E+0	-7.0026928E-8
1.2279999E+0	-7.0026871E-8
1.2290000E+0	-7.0026864E-8
1.2299999E+0	-7.0026616E-8
1.2309999E+0	-7.0026474E-8
1.2319999E+0	-7.0026523E-8
1.2329999E+0	-7.0026857E-8
1.2340000E+0	-7.0026985E-8
1.2349999E+0	-7.0026864E-8
1.2359999E+0	-7.0026658E-8
1.2369999E+0	-7.0026758E-8
1.2379999E+0	-7.0026772E-8
1.2390000E+0	-7.0026715E-8
1.2399999E+0	-7.0027070E-8
1.2409999E+0	-7.0026992E-8
1.2419999E+0	-7.0026815E-8
1.2429999E+0	-7.0027028E-8
1.2440000E+0	-7.0026999E-8
1.2449999E+0	-7.0027120E-8
1.2459999E+0	-7.0027127E-8
1.2469999E+0	-7.0027049E-8
1.2479999E+0	-7.0027170E-8
1.2490000E+0	-7.0027156E-8
1.2499999E+0	-7.0027028E-8
1.2509999E+0	-7.0026985E-8
1.2519999E+0	-7.0027170E-8
1.2529999E+0	-7.0027340E-8
1.2539999E+0	-7.0027255E-8
1.2549999E+0	-7.0027170E-8
1.2559999E+0	-7.0027326E-8
1.2570000E+0	-7.0027426E-8
1.2579999E+0	-7.0027340E-8
1.2589999E+0	-7.0027347E-8
1.2599999E+0	-7.0027426E-8
1.2609999E+0	-7.0027113E-8
1.2620000E+0	-7.0027014E-8
1.2629999E+0	-7.0026971E-8
1.2639999E+0	-7.0027177E-8
1.2649999E+0	-7.0027049E-8
1.2659999E+0	-7.0027113E-8
1.2670000E+0	-7.0027227E-8
1.2679999E+0	-7.0027312E-8
1.2689999E+0	-7.0027369E-8
1.2699999E+0	-7.0027014E-8
1.2709999E+0	-7.0026864E-8
1.2720000E+0	-7.0027070E-8
1.2729999E+0	-7.0027113E-8
1.2739999E+0	-7.0027042E-8
1.2749999E+0	-7.0027099E-8
1.2759999E+0	-7.0026999E-8
1.2770000E+0	-7.0027028E-8
1.2779999E+0	-7.0027212E-8
1.2789999E+0	-7.0027284E-8
1.2800000E+0	-7.0027426E-8
1.2809999E+0	-7.0027525E-8
1.2819999E+0	-7.0027582E-8
1.2829999E+0	-7.0027539E-8
1.2839999E+0	-7.0027269E-8
1.2850000E+0	-7.0027099E-8
1.2859999E+0	-7.0027014E-8
1.2869999E+0	-7.0027248E-8
1.2879999E+0	-7.0027632E-8
1.2889999E+0	-7.0027355E-8
1.2900000E+0	-7.0027340E-8
1.2909999E+0	-7.0027468E-8
1.2919999E+0	-7.0027284E-8
1.2929999E+0	-7.0027269E-8
1.2939999E+0	-7.0027241E-8
1.2950000E+0	-7.0027077E-8
1.2959999E+0	-7.0027212E-8
1.2969999E+0	-7.0027355E-8
1.2979999E+0	-7.0027170E-8
1.2989999E+0	-7.0027248E-8
1.3000000E+0	-7.0027156E-8
1.3009999E+0	-7.0027227E-8
1.3019999E+0	-7.0027426E-8
1.3029999E+0	-7.0027340E-8
1.3039999E+0	-7.0027255E-8
1.3049999E+0	-7.0027539E-8
1.3059999E+0	-7.0027532E-8
1.3069999E+0	-7.0027454E-8
1.3080000E+0	-7.0027539E-8
1.3089999E+0	-7.0027397E-8
1.3099999E+0	-7.0027170E-8
1.3109999E+0	-7.0027404E-8
1.3119999E+0	-7.0027383E-8
1.3130000E+0	-7.0026900E-8
1.3139999E+0	-7.0026985E-8
1.3149999E+0	-7.0027099E-8
1.3159999E+0	-7.0027184E-8
1.3169999E+0	-7.0027312E-8
1.3180000E+0	-7.0027198E-8
1.3189999E+0	-7.0027085E-8
1.3199999E+0	-7.0027362E-8
1.3209999E+0	-7.0027070E-8
1.3219999E+0	-7.0027120E-8
1.3230000E+0	-7.0027340E-8
1.3239999E+0	-7.0027411E-8
1.3249999E+0	-7.0027397E-8
1.3259999E+0	-7.0027454E-8
1.3269999E+0	-7.0027369E-8
1.3279999E+0	-7.0027497E-8
1.3289999E+0	-7.0027397E-8
1.3299999E+0	-7.0027035E-8
1.3309999E+0	-7.0027106E-8
1.3319999E+0	-7.0027269E-8
1.3329999E+0	-7.0027184E-8
1.3339999E+0	-7.0027170E-8
1.3349999E+0	-7.0027149E-8
1.3360000E+0	-7.0026928E-8
1.3369999E+0	-7.0026928E-8
1.3379999E+0	-7.0027028E-8
1.3389999E+0	-7.0027177E-8
1.3399999E+0	-7.0027035E-8
1.3410000E+0	-7.0027291E-8
1.3419999E+0	-7.0027333E-8
1.3429999E+0	-7.0027298E-8
1.3439999E+0	-7.0027419E-8
1.3449999E+0	-7.0027241E-8
1.3460000E+0	-7.0027241E-8
1.3469999E+0	-7.0027426E-8
1.3479999E+0	-7.0027426E-8
1.3489999E+0	-7.0027390E-8
1.3499999E+0	-7.0027255E-8
1.3510000E+0	-7.0026957E-8
1.3519999E+0	-7.0026715E-8
1.3529999E+0	-7.0026850E-8
1.3539999E+0	-7.0026985E-8
1.3549999E+0	-7.0027305E-8
1.3559999E+0	-7.0027596E-8
1.3569999E+0	-7.0027419E-8
1.3579999E+0	-7.0027141E-8
1.3589998E+0	-7.0027170E-8
1.3599999E+0	-7.0027170E-8
1.3609999E+0	-7.0027241E-8
1.3619999E+0	-7.0027099E-8
1.3629999E+0	-7.0027298E-8
1.3640000E+0	-7.0027319E-8
1.3649999E+0	-7.0027099E-8
1.3659999E+0	-7.0026900E-8
1.3669999E+0	-7.0026886E-8
1.3679999E+0	-7.0027184E-8
1.3690000E+0	-7.0027369E-8
1.3699999E+0	-7.0027042E-8
1.3709999E+0	-7.0027077E-8
1.3719999E+0	-7.0026871E-8
1.3729999E+0	-7.0026999E-8
1.3740000E+0	-7.0027255E-8
1.3749999E+0	-7.0027241E-8
1.3759999E+0	-7.0027440E-8
1.3769999E+0	-7.0027511E-8
1.3779999E+0	-7.0027127E-8
1.3789999E+0	-7.0027284E-8
1.3799999E+0	-7.0027397E-8
1.3809999E+0	-7.0027085E-8
1.3819999E+0	-7.0026978E-8
1.3829999E+0	-7.0027085E-8
1.3839999E+0	-7.0027070E-8
1.3849999E+0	-7.0027305E-8
1.3859999E+0	-7.0027482E-8
1.3869998E+0	-7.0027340E-8
1.3879999E+0	-7.0027468E-8
1.3889999E+0	-7.0027319E-8
1.3899999E+0	-7.0027312E-8
1.3909999E+0	-7.0027305E-8
1.3920000E+0	-7.0027198E-8
1.3929999E+0	-7.0026935E-8
1.3939999E+0	-7.0026758E-8
1.3949999E+0	-7.0026900E-8
1.3959999E+0	-7.0026871E-8
1.3970000E+0	-7.0026957E-8
1.3979999E+0	-7.0027255E-8
1.3989999E+0	-7.0027411E-8
1.3999999E+0	-7.0027497E-8
1.4009999E+0	-7.0027220E-8
1.4020000E+0	-7.0027014E-8
1.4029999E+0	-7.0027113E-8
1.4039999E+0	-7.0027198E-8
1.4049999E+0	-7.0027006E-8
1.4059999E+0	-7.0026879E-8
1.4069999E+0	-7.0026864E-8
1.4079999E+0	-7.0026950E-8
1.4089999E+0	-7.0027063E-8
1.4099998E+0	-7.0026914E-8
1.4109999E+0	-7.0026708E-8
1.4119999E+0	-7.0026701E-8
